Event,Type,Net,Length,Maturity,Comment,image_name
40,RMT8,2,44,FS2,,JR255A_krill_image_25.JPG
40,RMT8,2,44,MS3,,JR255A_krill_image_25.JPG
40,RMT8,2,38,MS1,,JR255A_krill_image_25.JPG
40,RMT8,2,42,MS2,,JR255A_krill_image_25.JPG
40,RMT8,2,45,MS1,,JR255A_krill_image_25.JPG
40,RMT8,2,40,MS2,,JR255A_krill_image_25.JPG
40,RMT8,2,36,MS1,,JR255A_krill_image_25.JPG
40,RMT8,2,41,FS1,,JR255A_krill_image_25.JPG
40,RMT8,2,42,FS1,,JR255A_krill_image_25.JPG
40,RMT8,2,49,FS3,,JR255A_krill_image_25.JPG
40,RMT8,2,38,FS3,,JR255A_krill_image_25.JPG
40,RMT8,2,36,FS1,,JR255A_krill_image_25.JPG
40,RMT8,2,36,FS1,,JR255A_krill_image_25.JPG
40,RMT8,2,39,MS2,,JR255A_krill_image_25.JPG
40,RMT8,2,38,FS1,,JR255A_krill_image_25.JPG
40,RMT8,2,36,FS1,,JR255A_krill_image_25.JPG
40,RMT8,2,36,MS1,,JR255A_krill_image_25.JPG
40,RMT8,2,37,FS2,,JR255A_krill_image_25.JPG
40,RMT8,2,43,FS2,,JR255A_krill_image_25.JPG
40,RMT8,2,38,MS1,,JR255A_krill_image_25.JPG
40,RMT8,2,38,FS2,Board 4,JR255A_krill_image_27.JPG
40,RMT8,2,42,FS2,,JR255A_krill_image_27.JPG
40,RMT8,2,42,MS2,,JR255A_krill_image_27.JPG
40,RMT8,2,43,MS2,,JR255A_krill_image_27.JPG
40,RMT8,2,45,MS3,,JR255A_krill_image_27.JPG
40,RMT8,2,38,FS1,,JR255A_krill_image_27.JPG
40,RMT8,2,36,MS1,,JR255A_krill_image_27.JPG
40,RMT8,2,37,FS1,,JR255A_krill_image_27.JPG
40,RMT8,2,38,MS2,,JR255A_krill_image_27.JPG
40,RMT8,2,40,FS1,,JR255A_krill_image_27.JPG
40,RMT8,2,44,MS3,,JR255A_krill_image_27.JPG
40,RMT8,2,38,MS2,,JR255A_krill_image_27.JPG
40,RMT8,2,40,FS1,,JR255A_krill_image_27.JPG
40,RMT8,2,36,MS2,,JR255A_krill_image_27.JPG
40,RMT8,2,32,FS1,,JR255A_krill_image_27.JPG
40,RMT8,2,36,FS1,,JR255A_krill_image_27.JPG
40,RMT8,2,40,MS2,,JR255A_krill_image_27.JPG
40,RMT8,2,44,FS2,,JR255A_krill_image_27.JPG
40,RMT8,2,40,MS2,,JR255A_krill_image_27.JPG
40,RMT8,2,42,FS3,,JR255A_krill_image_27.JPG
40,RMT8,2,41,FS3,,JR255A_krill_image_27.JPG
40,RMT8,2,41,FS1,,JR255A_krill_image_27.JPG
40,RMT8,2,41,MS2,,JR255A_krill_image_27.JPG
40,RMT8,2,41,MS1,,JR255A_krill_image_27.JPG
40,RMT8,2,43,FS3,,JR255A_krill_image_27.JPG
70,RMT8,1,24,J,Board 1,JR255A_krill_image_29.JPG
70,RMT8,1,21,J,,JR255A_krill_image_29.JPG
70,RMT8,1,42,MS2,,JR255A_krill_image_29.JPG
70,RMT8,1,26,J,,JR255A_krill_image_29.JPG
70,RMT8,1,24,J,,JR255A_krill_image_29.JPG
70,RMT8,1,41,MS1,,JR255A_krill_image_29.JPG
70,RMT8,1,44,FS3,,JR255A_krill_image_29.JPG
70,RMT8,1,42,FS2,,JR255A_krill_image_29.JPG
70,RMT8,1,37,MS1,,JR255A_krill_image_29.JPG
70,RMT8,1,27,J,,JR255A_krill_image_29.JPG
70,RMT8,1,45,MS3,,JR255A_krill_image_29.JPG
70,RMT8,1,27,J,,JR255A_krill_image_29.JPG
70,RMT8,1,35,FS1,,JR255A_krill_image_29.JPG
70,RMT8,1,44,MS3,,JR255A_krill_image_29.JPG
70,RMT8,1,51,FS2,,JR255A_krill_image_29.JPG
